Complete Genetic Evolution Log
COUNT, GHOST_PROXIMITY_THRESHOLD, HOSTILE_GHOSTS_THRESHOLD, CHASE_THRESHOLD, MIN_DISTANCE, MIN_CLOSE_GHOSTS, GHOSTS_MAX_DISTANCE, AWARENESS_THRESHOLD
GENERATION: 0 Individuals:
   49,   19,   2,  78,  67,   2,  37, 184,  20261.666,   43840,    3880
   50,   33,   2,  63,  82,   0,  26, 125,  20174.666,   45860,    6130
   51,   30,   2,  32,  80,   2,  24,  96,  19796.334,   44940,    6150
   52,   27,   4,  78,  65,   1,  24, 189,  19757.000,   48030,    7750
   53,   38,   2,  36,  69,   2,  24, 194,  19729.000,   38720,    6170
   54,   30,   3,  86,  75,   0,   9,  99,  19721.334,   49180,    5400
   55,    4,   1,  32,  78,   2,  39, 130,  19667.666,   38080,    5530
   56,   30,   2,  34,  80,   1,  32, 125,  19534.666,   34000,    6330
   57,   19,   2,  65,  84,   2,  26, 125,  19521.666,   41600,    4570
   58,   30,   3,  84,  80,   0,   4,  99,  19465.334,   52800,    2420
   59,   18,   1,  65,  67,   2,  24, 189,  19460.000,   60400,    6930
   60,   30,   4,  34,  80,   2,  22,  94,  19458.666,   37660,    6320
   61,   30,   3,  30,  71,   2,  22, 189,  19407.334,   51010,    7080
   62,   21,   2,  63,  82,   0,  26, 125,  19395.334,   38330,    4500
   63,    4,   1,  32,  78,   2,  24, 130,  19364.000,   31960,    6360
   64,   18,   1,  63,  67,   3,  21, 189,  19354.334,   39040,    8780
   65,   30,   2,  78,  75,   0,   9,  99,  19287.334,   50600,    6510
   66,   38,   2,  78,  67,   2,  37, 194,  19191.000,   39020,    7510
   67,   19,   2,  30,  80,   2,  24, 189,  19090.334,   35210,    2790
   68,   18,   1,  32,  67,   2,  24, 189,  18969.666,   37770,    5580
   69,    4,   1,  65,  80,   2,  39, 130,  18953.334,   42220,    4200
   70,   15,   2,  30,  78,   3,  28,  86,  18893.334,   32110,    7120
   71,   16,   1,  67,  82,   3,  22,  94,  18686.000,   41370,    5520
   72,   16,   2,  78,  67,   2,  37, 184,  18605.666,   44230,    5770
   73,   18,   1,  63,  67,   2,  24, 189,  18537.000,   34630,    5660
   74,   30,   2,  61,  82,   1,  22, 189,  18526.666,   39100,    7050
   75,   30,   3,  34,  80,   1,  32, 125,  18362.000,   40330,    3670
   76,   18,   1,  32,  67,   1,  37,  45,  18213.666,   47470,    4270
   77,   30,   3,  61,  82,   3,  21, 104,  18130.666,   38550,    3980
   78,   19,   2,  78,  75,   1,  19,  99,  18063.334,   33090,    3920
   79,   19,   1,  65,  67,   3,  21,  99,  18061.666,   47230,    4430
   80,    7,   1,  32,  80,   1,  26, 125,  17956.000,   47200,    5170
   81,   15,   2,  30,  78,   0,   9,  94,  17932.000,   35790,    5520
   82,   19,   2,  65,  67,   2,  24, 194,  17867.666,   32940,    5600
   83,   18,   1,  65,  67,   3,  21, 189,  17811.666,   37490,    5690
   84,   15,   1,  65,  69,   2,  37,  86,  17493.000,   31330,    5310
   85,   18,   1,  63,  82,   3,  21, 189,  17443.666,   30300,    5090
   86,   18,   1,  30,  78,   2,  30,  99,  17442.666,   28640,    5270
   87,   15,   1,  65,  86,   0,  37,  86,  17393.000,   40060,    5020
   88,   30,   3,  34,  80,   0,   9,  94,  17197.334,   32100,    3380
   89,   18,   1,  32,  67,   1,  37, 194,  17154.666,   33260,    5150
   90,   19,   1,  63,  67,   0,   9,  99,  17086.000,   35700,    5530
   91,   15,   1,  65,  69,   2,  37,  86,  17004.666,   30980,    7190
   92,   19,   2,  76,  82,   0,  35, 125,  16997.334,   29780,    2280
   93,   30,   2,  76,  84,   1,  22, 194,  16864.000,   33350,    3710
   94,   30,   4,  32,  80,   3,  26,  94,  16724.000,   34350,    5080
   95,   38,   2,  34,  80,   1,  32, 125,  16438.666,   29280,    5740
   96,   19,   2,  65,  84,   0,  22,   4,  16330.667,   30210,    3740
   97,   27,   4,  78,  80,   2,  24, 189,  16146.667,   27090,    3450
   98,   38,   2,  34,  67,   2,  24, 194,  15844.000,   29360,    5360
   99,   16,   4,  34,  80,   2,  26,  89,  15616.000,   27660,    4710

GENERATION: 9 Individuals:
    0,   16,   2,  78,  67,   1,  26, 184,  26011.666,   47910,    9450
    1,   38,   3,  36,  69,   2,  22, 194,  24936.334,   52910,    6660
    2,   38,   3,  32,  67,   2,  22,  99,  24774.000,   41960,    5420
    3,   19,   2,  65,  80,   1,  26, 125,  24613.666,   46360,    9430
    4,   30,   3,  61,  78,   2,  30, 125,  24220.666,   61040,    6440
    5,   38,   3,  30,  69,   2,  33, 109,  24164.000,   40650,    7540
    6,   16,   2,  78,  67,   2,  37, 184,  24159.000,   58090,    7870
    7,   25,   2,  65,  65,   0,  26, 199,  24084.334,   47500,    9470
    8,   18,   2,  65,  78,   2,  30,  99,  23894.666,   38880,    7980
    9,   19,   2,  63,  80,   0,  35, 189,  23578.000,   57910,    6740
   10,   30,   3,  61,  82,   0,  35, 125,  23567.000,   50570,    7970
   11,   16,   1,  78,  67,   2,  37,  89,  23460.000,   42070,    8680
   12,   19,   2,  78,  69,   2,  26, 189,  22994.000,   52620,    7260
   13,   19,   2,  76,  80,   2,  24, 194,  22785.666,   49340,    5610
   14,   38,   3,  32,  69,   2,  33, 115,  22684.334,   42960,    5560
   15,   16,   2,  63,  80,   2,  37, 184,  22546.000,   50110,    5200
   16,   19,   2,  67,  84,   2,  26, 189,  22437.000,   42870,    4800
   17,   30,   3,  86,  91,   2,  33, 115,  22418.666,   35950,    7900
   18,   19,   2,  65,  67,   2,  37, 125,  22366.334,   64740,    5560
   19,   30,   3,  86,  91,   2,  33, 115,  22206.666,   53260,    8760
   20,   38,   3,  32,  67,   0,  21,  99,  22201.334,   63300,    6990
   21,   30,   3,  63,  65,   2,  28,  99,  22103.666,   45780,    4660
   22,   16,   2,  30,  71,   2,  22, 189,  22037.666,   42170,    2520
   23,   19,   2,  65,  80,   1,  24, 179,  21948.666,   37410,    6330
   24,   13,   1,  78,  67,   2,  37, 179,  21817.000,   51880,    4230
   25,   16,   2,  78,  80,   0,  35, 189,  21803.334,   54660,    6720
   26,   19,   2,  65,  67,   1,  37, 194,  21763.334,   43230,    3640
   27,   19,   3,  74,  84,   1,  22, 194,  21700.000,   36900,    6050
   28,   16,   2,  78,  65,   2,  24, 189,  21252.000,   44330,    5340
   29,   22,   2,  30,  69,   1,  30, 194,  21197.666,   44760,    2900
   30,   19,   2,  65,  82,   3,  26, 189,  21003.334,   51880,    5920
   31,   22,   3,  30,  69,   2,  22, 179,  20987.000,   38140,    6470
   32,   33,   2,  65,  67,   2,  22, 179,  20883.334,   46820,    2680
   33,   38,   3,  32,  69,   2,  33, 115,  20881.666,   51250,    3430
   34,   38,   3,  36,  69,   2,  22, 194,  20854.666,   59980,    7060
   35,   30,   3,  32,  80,   3,  26,  94,  20839.666,   43870,    6570
   36,   38,   3,  32,  67,   2,  28,  99,  20726.334,   45670,    6180
   37,   38,   3,  32,  69,   2,  33, 115,  20699.666,   43560,    5060
   38,   22,   2,  30,  69,   2,  24, 194,  20669.334,   40790,    5910
   39,   19,   3,  61,  82,   0,  35, 125,  20651.000,   41370,    6360
   40,   30,   4,  80,  65,   1,  21,  99,  20545.666,   46590,    4160
   41,   16,   1,  63,  67,   1,  19,  99,  20445.666,   40690,    2450
   42,   30,   3,  86,  75,   0,  26,  94,  20418.000,   42150,    5190
   43,   19,   2,  78,  69,   2,  26, 194,  20395.334,   49230,    5260
   44,   38,   4,  80,  67,   0,  33, 115,  20335.000,   55910,    5750
   45,   19,   2,  65,  82,   0,  23, 104,  20321.666,   36770,    4920
   46,   38,   2,  78,  67,   2,  37, 184,  20311.000,   48410,    3490
   47,   21,   2,  63,  80,   1,  26, 125,  20212.666,   40960,    4740
   48,   19,   2,  65,  67,   2,  22, 179,  20203.000,   38510,    4850
   49,   30,   3,  76,  65,   0,  24, 184,  20021.000,   43730,    4130
   50,   19,   3,  30,  69,   1,  24, 179,  19980.666,   32840,    3580
   51,   38,   3,  30,  80,   1,  24, 179,  19847.000,   33410,    2970
   52,   38,   2,  34,  80,   2,  24, 194,  19840.000,   38640,    6260
   53,   25,   3,  65,  67,   1,  37, 199,  19817.666,   63660,    4680
   54,   19,   2,  86,  67,   0,   4,  99,  19785.334,   40230,    3200
   55,   21,   2,  63,  67,   1,  19,  99,  19770.334,   43320,    6380
   56,   19,   3,  63,  65,   0,  35, 125,  19749.000,   42900,    3170
   57,   19,   3,  76,  65,   0,  26, 125,  19745.666,   36810,    4560
   58,   19,   2,  65,  82,   3,  24, 194,  19736.000,   45320,    6780
   59,   19,   2,  63,  80,   0,   4,  99,  19688.334,   44950,    3380
   60,   30,   3,  61,  82,   0,  30,  99,  19644.000,   52490,    3800
   61,   19,   1,  78,  80,   1,  26, 125,  19619.666,   51300,    2420
   62,   38,   3,  36,  65,   2,  24, 194,  19615.000,   35300,    5850
   63,   30,   3,  34,  78,   2,   4,  99,  19588.666,   45510,    2760
   64,   19,   3,  30,  69,   2,  22, 194,  19584.334,   33390,    3370
   65,   16,   2,  78,  65,   2,  24, 194,  19569.334,   39730,    4510
   66,   33,   2,  61,  82,   0,  23, 104,  19312.334,   40890,    4770
   67,   18,   2,  65,  84,   2,  30,  99,  19306.334,   50890,    3120
   68,   30,   3,  32,  80,   3,  21, 104,  19211.666,   43980,    2780
   69,   30,   3,  63,  91,   3,  21, 104,  19207.666,   46250,    2900
   70,   16,   1,  63,  82,   0,  23, 104,  19123.334,   51150,    6260
   71,   38,   3,  32,  65,   2,  33, 115,  19118.000,   38840,    6150
   72,   38,   3,  32,  67,   0,  33, 115,  19092.334,   39480,    5410
   73,   30,   3,  63,  80,   3,  26,  94,  19009.000,   42990,    5280
   74,   30,   3,  36,  69,   2,  22, 194,  18893.000,   43410,    2110
   75,   19,   2,  67,  84,   3,  24, 189,  18866.666,   29610,    5070
   76,   30,   3,  34,  78,   2,   4,  99,  18853.334,   35540,    4870
   77,   25,   3,  76,  65,   0,  26, 199,  18797.666,   39940,    5760
   78,    7,   1,  32,  80,   0,  26, 194,  18698.666,   41470,    5640
   79,   30,   3,  34,  78,   2,   9,  99,  18615.000,   45820,    2460
   80,   19,   2,  76,  80,   2,  24, 194,  18547.334,   40410,    1540
   81,   19,   1,  61,  82,   1,  30, 179,  18460.000,   33660,    4260
   82,   19,   3,  63,  65,   2,  35, 125,  18419.000,   45020,    6360
   83,   19,   3,  30,  69,   2,  22, 194,  18397.666,   34230,    4410
   84,   21,   2,  61,  82,   0,  23, 104,  18280.666,   38530,    5300
   85,   38,   2,  34,  69,   1,  24, 194,  18104.666,   34750,    6110
   86,   24,   3,  86,  67,   0,  35, 125,  17932.000,   38400,    4140
   87,   16,   1,  67,  82,   3,  26,  89,  17871.334,   42610,    5220
   88,   38,   2,  78,  67,   2,  30,  99,  17810.000,   31560,    5520
   89,   19,   2,  78,  67,   2,  37, 184,  17781.000,   38020,    4450
   90,   22,   1,  61,  82,   1,  30, 179,  17213.334,   36330,    5800
   91,   18,   2,  65,  67,   2,  37, 184,  17212.666,   36240,    4260
   92,   19,   2,  63,  80,   0,  35,  99,  17075.666,   47480,    3190
   93,   38,   2,  30,  67,   2,  28,  99,  16850.666,   36340,    3970
   94,   19,   2,  63,  80,   0,   4,  99,  16763.000,   27910,    3150
   95,   30,   3,  63,  91,   2,  33, 115,  16708.000,   39510,    5590
   96,   19,   1,  32,  80,   0,  26, 189,  16597.334,   40350,    6000
   97,   30,   0,  61,  65,   0,  24, 184,  15082.667,   32040,    6150
   98,   16,   1,  67,  67,   2,  37, 184,  14642.667,   27570,    5940
   99,   30,   0,  61,  82,   0,  24, 184,  10347.333,   22340,    3640

GENERATION: 10 Individuals:
    0,   22,   2,  30,  67,   2,  26, 189,  24915.000,   49070,    6080
    1,   22,   2,  30,  69,   1,  30, 194,  24724.666,   40680,    6040
    2,   22,   2,  30,  69,   2,  35, 125,  24391.000,   55230,    5610
    3,   19,   2,  65,  84,   0,  23, 104,  24243.666,   55140,    2420
    4,   38,   3,  65,  65,   2,  28,  99,  24208.666,   49250,    9510
    5,   19,   2,  76,  65,   2,  24, 179,  24167.334,   72220,    7810
    6,   38,   3,  36,  69,   1,  24, 184,  24015.000,   53380,    6750
    7,   19,   2,  86,  91,   2,  33, 115,  23981.000,   58240,    6170
    8,   33,   3,  61,  78,   2,  30, 125,  23974.334,   51630,    5340
    9,   16,   2,  80,  69,   2,  26, 194,  23973.000,   49830,    8630
   10,   38,   4,  36,  69,   3,  26, 194,  23956.000,   42990,    5490
   11,   13,   1,  76,  69,   2,  37, 179,  23920.334,   54720,    5160
   12,   16,   2,  78,  67,   1,  24, 184,  23854.334,   51430,    9350
   13,   30,   3,  80,  69,   2,  26, 194,  23671.666,   44760,    4850
   14,   19,   2,  63,  69,   2,  37, 125,  23623.334,   46690,    3870
   15,   25,   2,  65,  65,   0,  26, 199,  23612.666,   55180,    6440
   16,   38,   3,  32,  67,   1,  28, 104,  23443.000,   45760,    5620
   17,   19,   2,  76,  80,   2,  26, 189,  23435.334,   40760,    4950
   18,   19,   2,  65,  67,   1,  37, 194,  23326.666,   58050,    5090
   19,   19,   2,  30,  67,   2,  22, 179,  22888.000,   41480,    7950
   20,   38,   3,  32,  69,   2,  28, 104,  22651.334,   49220,    6760
   21,   22,   2,  30,  69,   2,  24, 194,  22638.334,   38150,    7660
   22,   13,   1,  63,  67,   1,  21,  99,  22586.666,   56220,    8130
   23,   33,   3,  32,  69,   2,  22, 179,  22570.000,   57280,    5530
   24,   33,   3,  30,  69,   2,  33, 109,  22553.334,   50190,    7120
   25,   19,   2,  65,  67,   2,  24, 179,  22480.000,   52650,    5180
   26,   38,   3,  32,  69,   2,  33, 115,  22359.334,   60320,    5750
   27,   16,   2,  78,  80,   0,  35, 189,  22326.334,   43980,    6900
   28,   16,   2,  65,  80,   2,  37, 179,  22240.000,   57460,    1330
   29,   16,   3,  36,  69,   2,  24, 184,  22113.000,   50840,    5510
   30,   30,   3,  32,  80,   3,  26,  94,  22106.666,   56780,    4840
   31,   19,   2,  67,  84,   2,  26, 189,  22026.334,   45480,    7780
   32,   19,   2,  67,  91,   2,  33, 189,  21937.666,   49360,    4400
   33,   16,   2,  86,  75,   0,  26,  94,  21873.666,   43210,    4550
   34,   38,   3,  65,  80,   1,  26,  99,  21710.666,   49560,    6990
   35,   38,   3,  30,  69,   2,  33, 109,  21469.334,   36510,    8580
   36,   35,   3,  32,  69,   2,  33, 110,  21423.666,   41780,    5060
   37,   33,   2,  63,  67,   1,  22, 179,  21394.666,   34210,   13660
   38,   38,   2,  63,  80,   1,  26, 184,  21283.666,   41410,    8400
   39,   38,   4,  36,  69,   3,  22, 194,  21242.000,   46410,    4950
   40,   13,   2,  30,  71,   2,  22, 189,  21157.334,   40860,    5240
   41,   22,   2,  30,  65,   2,  24, 189,  21122.334,   40900,    5540
   42,   22,   3,  61,  82,   0,  24, 194,  21106.666,   40960,    6300
   43,   19,   2,  78,  69,   2,  26, 189,  21081.000,   45060,    6150
   44,   19,   2,  30,  67,   2,  22, 189,  21036.000,   42820,    6300
   45,   16,   2,  32,  69,   2,  33, 115,  20963.666,   46620,    5150
   46,   38,   4,  80,  67,   0,  33, 115,  20955.666,   57040,    2720
   47,   38,   3,  32,  67,   0,  21,  99,  20857.000,   46520,    7580
   48,   38,   3,  32,  80,   3,  26, 194,  20828.334,   39060,    6970
   49,   16,   2,  78,  65,   2,  24, 189,  20726.666,   43740,    7590
   50,   16,   1,  78,  67,   2,  37,  89,  20577.000,   44200,    6190
   51,   19,   3,  74,  84,   1,  22, 194,  20554.666,   48330,    6690
   52,   19,   2,  86,  91,   2,  35, 125,  20540.334,   37340,    9030
   53,   18,   2,  65,  78,   2,  30,  99,  20451.334,   50320,    3310
   54,   16,   2,  65,  65,   2,  39, 184,  20440.000,   44810,    4430
   55,   19,   3,  76,  67,   2,  24, 179,  20341.334,   30260,    5990
   56,   18,   2,  63,  80,   0,  30,  99,  20336.666,   49300,    4590
   57,   16,   2,  78,  80,   0,  37, 179,  20212.334,   45840,    7100
   58,   30,   4,  80,  65,   1,  21,  99,  20212.000,   46040,    6550
   59,   19,   2,  65,  78,   2,  30,  99,  20188.000,   38550,    7080
   60,   16,   2,  65,  80,   2,  37, 115,  20145.334,   55780,    6560
   61,   16,   2,  78,  67,   2,  39, 184,  20077.666,   35290,    6370
   62,   19,   2,  76,  80,   2,  24, 194,  20071.334,   32610,    7920
   63,   30,   4,  63,  67,   0,  19,  99,  20033.000,   50050,    7200
   64,   30,   3,  86,  91,   2,  33, 115,  20010.334,   46180,    4830
   65,   16,   2,  30,  69,   1,  24, 189,  19999.000,   56770,    6150
   66,   19,   2,  65,  80,   1,  22,  99,  19959.000,   45510,    4300
   67,   19,   3,  74,  84,   1,  37, 194,  19952.334,   42910,    1610
   68,   19,   2,  65,  80,   1,  26, 125,  19869.000,   49440,    3700
   69,   38,   3,  32,  67,   2,  28,  99,  19857.334,   55590,    2490
   70,   19,   2,  78,  69,   2,  24, 194,  19836.334,   38990,    4930
   71,   30,   3,  65,  65,   2,  28, 104,  19756.334,   46400,    4400
   72,   16,   2,  78,  67,   0,  26, 199,  19729.000,   42320,    3910
   73,   38,   3,  32,  69,   2,  33, 104,  19646.666,   39140,    6830
   74,   38,   2,  78,  67,   1,  26, 184,  19597.000,   41940,    6360
   75,   33,   3,  30,  69,   2,  33, 125,  19562.666,   39970,    7920
   76,   30,   3,  76,  65,   0,  24, 184,  19559.000,   40620,    5740
   77,   30,   2,  86,  91,   2,  35, 115,  19473.000,   42910,    4880
   78,   19,   3,  74,  67,   1,  37, 194,  19454.000,   43290,    5750
   79,   19,   2,  86,  91,   2,  37, 125,  19333.000,   39350,    7580
   80,   13,   2,  65,  80,   1,  24, 189,  19268.666,   36930,    4850
   81,   16,   2,  78,  80,   2,  37, 179,  19251.334,   48530,    7880
   82,   22,   2,  65,  82,   2,  26, 189,  19175.666,   63200,    4830
   83,   38,   3,  32,  67,   2,  22,  99,  19138.334,   40840,    2980
   84,   30,   3,  86,  75,   0,  26,  94,  19115.666,   37840,    4870
   85,   13,   1,  63,  67,   0,  19,  94,  19068.000,   43930,    5270
   86,   38,   2,  65,  84,   0,  33, 115,  18940.666,   46690,    6490
   87,   35,   3,  32,  69,   2,  33, 110,  18897.666,   40740,    1310
   88,   33,   2,  61,  82,   0,  35, 125,  18541.000,   39970,    6380
   89,   38,   3,  32,  69,   2,  33, 115,  18364.000,   40080,    6790
   90,   19,   3,  61,  82,   0,  35, 125,  18327.666,   51700,    4110
   91,   21,   2,  63,  80,   1,  26, 125,  18218.666,   31210,    6040
   92,   38,   3,  36,  69,   2,  22, 194,  18125.666,   31900,    5080
   93,   38,   2,  65,  67,   0,  33, 115,  17530.334,   39000,    5240
   94,   16,   1,  78,  82,   0,  35, 125,  17315.666,   30270,    4990
   95,   19,   2,  63,  80,   0,  35, 189,  17028.000,   44640,    6680
   96,   38,   2,  78,  67,   2,  37, 184,  16364.667,   31700,    5660
   97,   33,   1,  78,  67,   2,  37, 125,  15832.000,   26730,    4930
   98,   19,   0,  65,  80,   1,  24, 189,  11887.333,   26550,    4380
   99,   19,   0,  65,  80,   1,  24, 184,   9724.000,   20270,    3800

GENERATION: 11 Individuals:
    0,   22,   2,  30,  69,   1,  26, 189,  26551.666,   58100,    8570
    1,   33,   3,  63,  69,   0,  22, 179,  26426.000,   54070,    5830
    2,   19,   2,  30,  69,   2,  35, 189,  25917.666,   49980,    4670
    3,   16,   3,  80,  69,   2,  26, 194,  25006.000,   49270,    4490
    4,   38,   3,  32,  69,   2,  28, 104,  24994.000,   45810,    4530
    5,   33,   3,  32,  69,   2,  22, 179,  24756.334,   63430,    6120
    6,   38,   3,  28,  67,   2,  33, 109,  24514.000,   43060,    6400
    7,   19,   2,  78,  82,   0,  26, 194,  24107.666,   51270,    6160
    8,   38,   3,  28,  67,   2,  33,  99,  23643.000,   56320,    7580
    9,   19,   2,  30,  65,   2,  24, 189,  23539.000,   44920,    7040
   10,   13,   2,  30,  71,   2,  22, 189,  23310.334,   51220,    4100
   11,   25,   2,  65,  65,   0,  26, 125,  23268.000,   43840,    6100
   12,   19,   2,  65,  67,   2,  24, 179,  23268.000,   41940,    7490
   13,   19,   2,  86,  91,   3,  33, 189,  23239.334,   66120,    8390
   14,   19,   2,  76,  65,   2,  28,  99,  23214.000,   52910,    8350
   15,   30,   3,  67,  86,   2,  26,  94,  23193.000,   46520,    2850
   16,   38,   3,  76,  80,   2,  26, 194,  23145.666,   56300,    5540
   17,   16,   2,  32,  69,   2,  35, 110,  22933.000,   44480,    7560
   18,   19,   2,  76,  65,   2,  24, 179,  22788.334,   51660,    6960
   19,   38,   4,  80,  67,   0,  33, 115,  22643.666,   50550,    5110
   20,   22,   2,  30,  69,   2,  28, 104,  22581.334,   54580,    4370
   21,   13,   1,  76,  69,   2,  37, 179,  22567.334,   52470,    5320
   22,   19,   2,  65,  67,   2,  22, 194,  22526.334,   44460,    3150
   23,   38,   3,  65,  80,   2,  33,  99,  22442.666,   39180,    6870
   24,   19,   2,  78,  67,   0,  24, 189,  22426.334,   45410,    3070
   25,   38,   3,  32,  67,   1,  26, 104,  22387.666,   51310,    5290
   26,   38,   3,  32,  69,   2,  33, 115,  22296.000,   58720,    4640
   27,   19,   2,  78,  69,   1,  26, 189,  22293.666,   47120,    4150
   28,   13,   1,  63,  69,   2,  22,  99,  22228.000,   41440,    6430
   29,   30,   3,  80,  69,   2,  26, 194,  21973.334,   34580,    3940
   30,   38,   3,  36,  67,   1,  22, 184,  21951.334,   45510,    6710
   31,   38,   3,  78,  63,   2,  24, 189,  21898.000,   44390,    6940
   32,   38,   4,  80,  67,   0,  33, 115,  21845.334,   40450,    3060
   33,   19,   2,  30,  67,   2,  22, 179,  21811.000,   41390,    5630
   34,   30,   3,  32,  80,   3,  26,  94,  21706.334,   48040,    6390
   35,   16,   2,  78,  80,   0,  35, 115,  21660.000,   64050,    4360
   36,   19,   2,  65,  84,   0,  23, 125,  21598.000,   50750,    4190
   37,   38,   4,  76,  69,   2,  37, 194,  21586.334,   36760,    5430
   38,   13,   2,  30,  71,   2,  22, 189,  21575.334,   53510,    2070
   39,   25,   2,  65,  65,   0,  26, 199,  21466.666,   48860,    6180
   40,   38,   3,  65,  80,   1,  26,  99,  21371.666,   39250,    5950
   41,   19,   2,  76,  65,   2,  28,  99,  21197.000,   44740,    5440
   42,   19,   2,  78,  67,   2,  26, 189,  21167.334,   42660,    6230
   43,   38,   3,  65,  65,   2,  28,  99,  21140.334,   40630,    6260
   44,   33,   3,  61,  78,   3,  30, 125,  21016.666,   50330,    6200
   45,   35,   4,  36,  69,   1,  26, 184,  20962.666,   41740,    4690
   46,   33,   3,  63,  69,   1,  31, 110,  20962.000,   51110,    8590
   47,   35,   4,  63,  80,   1,  26, 184,  20930.000,   47770,    7080
   48,   13,   2,  30,  65,   2,  24, 189,  20928.334,   40810,    3700
   49,   38,   3,  32,  80,   2,  26, 194,  20914.666,   43390,    3950
   50,   35,   3,  32,  69,   1,  31, 110,  20908.000,   42830,    6290
   51,   16,   2,  78,  63,   2,  24, 189,  20897.334,   40470,    4550
   52,   19,   2,  65,  84,   0,  23, 104,  20884.666,   42320,    6340
   53,   33,   2,  65,  69,   2,  31, 109,  20790.666,   35200,    5420
   54,   22,   2,  61,  82,   0,  26, 194,  20658.334,   37080,    4980
   55,   38,   3,  32,  67,   0,  33, 115,  20637.334,   42790,    7050
   56,   33,   2,  65,  67,   2,  31, 109,  20613.334,   40140,    6740
   57,   33,   3,  30,  69,   2,  31, 109,  20605.334,   37610,    4000
   58,   16,   2,  78,  80,   0,  35, 189,  20560.000,   42800,    3890
   59,   22,   2,  30,  84,   0,  23, 104,  20556.666,   38040,    5980
   60,   19,   2,  86,  75,   0,  24,  94,  20506.666,   51600,    7340
   61,   22,   2,  30,  69,   1,  30, 194,  20485.666,   39410,    6090
   62,   19,   2,  30,  67,   1,  37, 194,  20460.334,   34940,    7690
   63,   22,   2,  30,  69,   2,  24, 194,  20368.666,   40980,    6870
   64,   22,   2,  30,  69,   2,  26, 189,  20335.666,   50090,    4890
   65,   19,   2,  76,  80,   2,  26, 194,  20335.666,   35010,    2330
   66,   35,   3,  32,  69,   1,  22, 179,  20327.334,   37410,    6240
   67,   22,   2,  61,  82,   0,  26, 189,  20285.666,   54700,    5140
   68,   38,   3,  30,  69,   2,  28, 104,  20151.000,   37250,    5560
   69,   30,   3,  80,  69,   2,  24, 189,  20140.666,   38040,    5370
   70,   38,   3,  78,  63,   2,  24, 194,  20056.666,   35710,    4890
   71,   13,   1,  63,  69,   1,  19,  99,  19992.334,   37210,    7520
   72,   38,   3,  32,  67,   0,  21,  99,  19975.000,   30860,    3350
   73,   22,   2,  30,  69,   2,  26, 189,  19932.666,   41720,    5700
   74,   13,   1,  63,  69,   1,  22, 179,  19897.666,   34400,    6320
   75,   38,   3,  32,  80,   3,  26, 194,  19753.000,   42680,    5190
   76,   22,   2,  30,  67,   3,  35, 125,  19590.000,   39270,    4780
   77,   19,   2,  65,  67,   1,  37, 194,  19445.334,   47810,    5940
   78,   19,   2,  63,  69,   0,  26, 199,  19370.666,   34440,    4650
   79,   19,   2,  86,  75,   0,  24,  94,  18939.000,   38930,    2620
   80,   19,   2,  32,  67,   2,  22, 189,  18882.000,   45330,    6510
   81,   16,   2,  65,  80,   1,  37, 179,  18753.666,   49200,    7090
   82,   38,   2,  78,  80,   2,  33, 115,  18641.000,   36690,    2450
   83,   33,   3,  61,  69,   2,  30, 125,  18495.334,   39840,    5580
   84,   38,   4,  36,  69,   3,  26, 194,  18487.334,   42190,    6200
   85,   30,   2,  67,  86,   2,  26,  94,  18459.666,   37870,    2380
   86,   13,   1,  76,  69,   3,  26, 194,  18226.000,   36380,    3480
   87,   16,   2,  65,  69,   2,  37, 179,  18158.000,   32940,    5860
   88,   19,   2,  67,  86,   2,  26, 189,  18112.666,   39580,    5510
   89,   38,   2,  63,  80,   1,  26, 184,  18071.334,   32650,    7100
   90,   16,   3,  80,  78,   3,  30, 125,  18042.000,   39790,    4370
   91,   19,   2,  63,  69,   2,  37, 125,  17505.666,   35550,    4950
   92,   16,   3,  36,  69,   2,  24, 184,  17444.334,   33640,    5090
   93,   16,   2,  69,  91,   3,  33, 189,  17221.666,   32660,    6260
   94,   19,   2,  30,  67,   2,  22, 189,  16777.666,   39810,    4280
   95,   16,   3,  36,  69,   2,  24, 184,  16011.667,   31070,    4840
   96,   35,   4,  36,  69,   4,  22, 194,  15943.333,   35900,    3250
   97,   19,   0,  86,  91,   2,  33, 110,  12194.000,   26090,    3310
   98,   19,   0,  86,  67,   1,  22, 184,  12115.000,   19020,    4120
   99,   19,   0,  86,  91,   1,  22, 184,  10919.333,   20760,    3000

GENERATION: 12 Individuals:
    0,   38,   3,  32,  80,   2,  26, 194,  26531.666,   49300,    9070
    1,   30,   3,  80,  69,   2,  26, 194,  25296.666,   66190,    9890
    2,   38,   3,  30,  65,   2,  33,  99,  24865.334,   60430,    7780
    3,   13,   1,  63,  69,   2,  26, 194,  24390.000,   44370,    8340
    4,   38,   3,  28,  67,   2,  24, 199,  24157.000,   52690,    9780
    5,   38,   3,  32,  67,   1,  26, 104,  24103.334,   43760,    5420
    6,   38,   3,  65,  80,   2,  33,  99,  23433.334,   68890,    4630
    7,   19,   2,  65,  67,   2,  22, 194,  22947.334,   38530,    6040
    8,   22,   2,  30,  69,   2,  28, 104,  22908.334,   47550,    9400
    9,   22,   2,  78,  69,   1,  28, 194,  22833.666,   42200,    6450
   10,   19,   1,  76,  65,   1,  24, 179,  22801.334,   45940,    7490
