Complete Genetic Evolution Log
COUNT, GHOST_PROXIMITY_THRESHOLD, HOSTILE_GHOSTS_THRESHOLD, CHASE_THRESHOLD, MIN_DISTANCE, MIN_CLOSE_GHOSTS, GHOSTS_MAX_DISTANCE, AWARENESS_THRESHOLD, Fitness, Best Score, Worst Score 
GENERATION: 0
 55,   33,   3,  78,  69,   2,  24, 125,  23514.666,   47160,    7950
 56,   36,   3,  63,  69,   0,  28,  84,  21399.666,   54920,    3640
 57,   36,   3,  78,  69,   0,  30, 145,  22050.666,   49100,    7860
 58,   36,   3,  78,  69,   0,  28,  84,  23809.000,   48780,   11910
 59,   36,   3,  78,  69,   0,  28,  84,  21668.000,   42050,    6410
 60,   50,   4,  76,  71,   2,  22, 145,  19964.000,   42720,    5740
 61,   30,   3,  65,  69,   2,  24, 140,  21507.334,   58230,    6530
 62,   50,   4,  65,  69,   2,  22, 145,  21741.666,   45010,    7340
 63,   50,   3,  65,  69,   2,  22, 145,  21517.000,   47100,    6750
 64,   53,   4,  67,  69,   2,  26, 105,  23522.000,   46170,    7080
 65,   36,   3,  65,  71,   0,  26, 115,  23530.334,   43970,    4680
 66,   53,   4,  67,  71,   0,  26, 105,  21977.334,   40190,    8730
 67,   53,   4,  67,  71,   0,  26, 105,  24285.334,   43490,    7170
 68,   39,   3,  78,  67,   2,  24, 130,  23221.334,   51960,    5590
 69,   36,   3,  74,  69,   0,  26, 119,  19694.334,   40780,    6310
 70,   39,   3,  74,  69,   0,  26, 130,  22331.666,   38180,    6290
 71,   39,   3,  74,  69,   0,  24, 130,  23321.334,   43980,    6370
 72,   36,   3,  80,  63,   1,  28, 120,  18978.666,   34420,    6120
 73,   50,   4,  69,  69,   2,  24, 145,  20566.334,   47810,    4780
 74,   50,   4,  69,  69,   2,  24, 145,  20585.334,   48280,    5240
 75,   50,   4,  69,  69,   2,  28, 120,  19308.000,   51240,    3720
 76,   36,   4,  73,  71,   1,  26, 110,  21533.666,   44440,    5920
 77,   36,   3,  82,  71,   2,  26, 140,  22856.666,   50290,    7120
 78,   36,   4,  73,  71,   2,  26, 140,  17378.666,   45220,    3690
 79,   36,   3,  82,  71,   2,  26, 110,  19713.000,   39920,    7800
 80,   33,   3,  78,  71,   1,  26, 120,  20710.666,   42060,    4990
 81,   30,   3,  65,  67,   2,  28, 140,  24564.000,   64230,    7230
 82,   33,   3,  65,  67,   2,  28, 120,  20338.000,   37370,    6910
 83,   30,   3,  65,  67,   2,  28, 120,  22842.334,   52200,    6190
 84,   39,   3,  72,  69,   1,  22, 130,  23109.000,   43640,    6180
 85,   36,   3,  84,  69,   2,  24, 155,  23205.666,   53710,    6380
 86,   36,   3,  72,  69,   1,  22, 130,  21607.334,   44190,    3420
 87,   39,   3,  72,  69,   2,  22, 130,  23948.334,   51160,    7110
 88,   36,   4,  73,  71,   1,  24,  99,  17695.000,   37420,    2770
 89,   30,   3,  59,  69,   2,  22, 135,  23279.666,   42760,    5570
 90,   36,   4,  73,  71,   1,  22, 135,  23011.666,   49870,    4760
 91,   36,   4,  59,  69,   2,  24,  99,  18906.334,   35840,    5450
 92,   36,   3,  69,  71,   2,  20, 130,  20573.000,   50240,    3210
 93,   31,   3,  69,  69,   2,  24, 105,  25992.666,   51800,    3810
 94,   31,   3,  69,  71,   2,  20, 130,  22681.666,   47390,    4770
 95,   36,   3,  69,  71,   2,  24, 130,  21596.334,   53950,    7670
 96,   33,   4,  67,  69,   1,  28, 120,  19500.334,   45800,    2530
 97,   36,   4,  65,  71,   1,  26, 110,  18448.666,   35590,    4500
 98,   33,   4,  65,  69,   1,  28, 120,  20104.000,   43270,    5580
 99,   33,   4,  67,  69,   1,  26, 120,  22895.334,   39600,    3610
GENERATION: 59 Statistics:
Avg. fitness: 21593.385
Worst fitness: 17378.666 Worst_Best: 45220.0 Worst_Worst: 3690.0
Best fitness: 25992.666 Best_Best: 51800.0 Best_Worst: 3810.0

  0,   31,   2,  69,  69,   2,  24, 105,  20748.334,   49710,    6380
  1,   39,   4,  74,  69,   1,  26,  99,  18975.000,   40470,    4170
  2,   39,   4,  74,  69,   2,  24, 105,  21324.334,   38330,    8050
  3,   31,   4,  74,  69,   1,  26, 105,  18265.666,   34980,    3870
  4,   39,   3,  84,  73,   1,  26, 140,  18713.000,   33100,    3900
  5,   39,   3,  74,  69,   1,  26,  99,  22016.334,   43810,    6410
  6,   39,   3,  74,  69,   1,  26,  99,  22370.334,   38990,    7060
  7,   39,   3,  84,  73,   1,  26, 140,  19699.666,   51700,    6370
  8,   30,   3,  65,  71,   0,  24, 135,  22623.000,   46280,    5480
  9,   30,   3,  65,  67,   2,  28, 140,  19257.000,   40510,    5900
 10,   30,   3,  65,  67,   2,  28, 140,  21703.666,   49380,    4780
 11,   30,   3,  65,  71,   0,  24, 135,  22587.334,   41270,    4780
 12,   50,   4,  76,  71,   1,  26, 145,  19925.000,   33520,    6020
 13,   53,   4,  69,  71,   0,  26, 105,  20476.666,   42260,    3880
 14,   50,   4,  69,  71,   0,  26, 145,  19319.000,   42890,    4810
 15,   50,   4,  76,  71,   0,  26, 145,  24223.334,   42230,    8720
 16,   39,   2,  72,  69,   2,  22, 135,  20667.000,   40480,    4260
 17,   33,   3,  78,  73,   1,  26, 125,  22769.666,   40620,    5410
 18,   39,   2,  78,  73,   2,  22, 135,  18226.000,   37950,    3860
 19,   39,   2,  72,  73,   1,  22, 135,  16889.000,   32300,    6320
 20,   36,   3,  78,  69,   0,  28,  84,  20771.334,   38960,    3860
 21,   37,   4,  78,  65,   1,  26, 104,  17718.666,   40210,    4880
 22,   36,   4,  78,  65,   1,  26, 104,  18943.666,   38320,    7290
 23,   36,   3,  78,  69,   1,  26, 104,  21542.000,   35150,    7980
 24,   36,   3,  67,  69,   2,  22, 140,  22526.666,   45980,    5370
 25,   36,   3,  65,  71,   0,  26, 115,  22004.666,   46380,    3670
 26,   36,   3,  67,  71,   0,  22, 140,  21851.000,   50560,    6920
 27,   36,   3,  65,  71,   0,  26, 115,  20430.334,   36200,    6390
 28,   33,   3,  80,  67,   2,  26, 115,  21381.666,   37510,    5780
 29,   53,   4,  67,  69,   2,  26, 105,  20447.000,   49490,    5680
 30,   53,   4,  67,  69,   2,  26, 105,  21557.334,   51670,    7980
 31,   33,   3,  67,  69,   2,  26, 115,  19082.334,   45690,    3960
 32,   33,   3,  78,  69,   2,  24, 125,  21040.000,   46810,    4590
 33,   36,   3,  67,  69,   2,  24, 140,  23274.666,   41290,    9490
 34,   36,   3,  78,  69,   2,  24, 125,  23837.000,   78730,    4440
 35,   33,   3,  78,  69,   2,  24, 125,  21495.334,   74420,    3150
 36,   39,   3,  74,  69,   0,  24, 130,  20245.000,   46200,    7120
 37,   30,   3,  61,  71,   3,  22, 135,  22354.000,   79640,    3080
 38,   39,   3,  74,  71,   3,  22, 135,  20031.334,   54670,    3770
 39,   39,   3,  61,  71,   3,  22, 130,  20614.666,   33980,    6680
 40,   50,   4,  76,  71,   2,  24, 145,  21045.666,   55780,    1970
 41,   39,   3,  78,  67,   2,  24, 130,  21838.334,   45690,    6310
 42,   50,   3,  78,  71,   2,  24, 145,  20002.000,   39320,    4900
 43,   50,   3,  78,  71,   2,  24, 145,  19503.000,   36670,    6440
 44,   36,   3,  84,  69,   2,  24, 155,  21508.666,   63420,    4480
 45,   36,   3,  65,  71,   0,  24, 104,  22061.666,   49790,    6370
 46,   36,   3,  65,  69,   2,  24, 155,  21862.000,   54590,    4880
 47,   36,   3,  65,  71,   0,  24, 155,  24506.666,   47800,    7150
 48,   33,   4,  74,  69,   2,  24, 145,  23242.334,   67630,    2570
 49,   39,   3,  72,  69,   1,  18, 125,  21111.000,   69180,    4970
 50,   33,   3,  72,  69,   1,  24, 145,  22913.334,   44980,    5590
 51,   39,   3,  74,  69,   2,  24, 145,  24808.000,   43910,    9560
 52,   36,   4,  73,  71,   1,  22, 135,  18076.334,   58420,    6710
 53,   33,   3,  82,  67,   2,  26, 115,  22250.000,   46180,    7790
 54,   36,   4,  73,  71,   2,  26, 135,  23738.000,   44140,    6150
 55,   36,   4,  73,  71,   2,  26, 135,  17897.334,   41700,    2000
 56,   50,   3,  63,  73,   1,  26, 140,  20597.666,   32860,    3730
 57,   33,   4,  67,  69,   1,  26, 120,  23764.000,   42150,    4270
 58,   50,   3,  63,  73,   1,  26, 120,  21516.666,   45570,    7120
 59,   33,   4,  63,  73,   1,  26, 140,  19951.666,   30090,    6420
 60,   36,   3,  82,  71,   2,  26, 140,  17438.334,   38940,    5150
 61,   30,   3,  65,  67,   2,  28, 120,  21916.000,   51590,    7820
 62,   30,   3,  65,  67,   2,  26, 140,  21303.666,   40610,    3820
 63,   30,   3,  82,  71,   2,  26, 140,  24851.666,   43900,    7000
 64,   33,   2,  69,  69,   1,  26, 130,  22322.334,   58160,    6790
 65,   33,   3,  78,  69,   1,  26, 130,  22700.000,   49030,    6560
 66,   33,   3,  78,  69,   1,  26, 130,  25212.666,   45330,    2700
 67,   33,   2,  69,  69,   1,  26, 130,  19782.000,   51330,    6290
 68,   31,   3,  67,  71,   2,  20, 130,  22826.666,   60480,    7040
 69,   33,   3,  72,  69,   1,  26, 135,  22446.334,   38580,    7050
 70,   31,   3,  67,  71,   1,  26, 130,  23400.000,   57000,    7030
 71,   31,   3,  72,  69,   1,  26, 130,  21709.334,   46020,    6910
 72,   36,   3,  74,  69,   0,  24, 130,  21959.334,   32910,    8670
 73,   36,   3,  69,  69,   1,  26, 120,  23940.000,   47600,    7040
 74,   36,   3,  74,  69,   0,  24, 130,  21322.666,   44650,    7080
 75,   36,   3,  69,  69,   0,  24, 130,  22871.334,   49040,    7350
 76,   36,   3,  78,  65,   2,  30,  89,  21469.666,   48380,    7810
 77,   36,   3,  72,  69,   1,  26,  99,  21345.334,   44670,    6210
 78,   36,   3,  72,  69,   1,  30,  89,  23485.000,   49690,    6340
 79,   36,   3,  78,  65,   2,  30,  89,  23013.000,   37570,   11080
 80,   50,   4,  65,  71,   0,  26, 119,  19399.334,   47770,    2460
 81,   36,   3,  78,  69,   0,  30, 145,  22975.666,   56070,    5750
 82,   50,   4,  65,  69,   0,  30, 145,  21766.334,   38220,    6300
 83,   36,   3,  78,  69,   0,  30, 119,  20093.666,   58910,    3990
 84,   36,   2,  84,  71,   2,  26, 140,  19413.000,   51580,    5480
 85,   53,   4,  67,  71,   0,  26, 105,  23151.666,   46100,    9210
 86,   53,   4,  67,  71,   0,  26, 140,  19549.000,   41800,    3010
 87,   36,   2,  84,  71,   2,  26, 105,  17141.000,   27970,    5650
 88,   34,   3,  63,  73,   2,  24, 109,  27082.334,   65220,    6480
 89,   36,   3,  78,  69,   0,  24, 130,  20202.666,   40360,    2910
 90,   34,   3,  78,  73,   2,  24, 109,  22001.334,   54260,    4810
 91,   34,   3,  63,  73,   0,  24, 130,  24590.000,   64040,    4050
 92,   50,   4,  65,  69,   2,  22, 145,  22175.000,   55170,    4630
 93,   36,   3,  78,  71,   0,  28,  84,  23789.334,   46810,    5500
 94,   50,   4,  65,  71,   0,  28, 145,  19463.334,   42230,    3660
 95,   50,   4,  78,  71,   2,  22, 145,  18245.000,   33000,    2510
 96,   33,   3,  82,  67,   2,  20, 130,  23477.334,   50040,    7200
 97,   50,   0,  69,  69,   1,  28, 140,  13636.667,   24460,    3340
 98,   33,   3,  69,  69,   2,  20, 130,  20790.666,   46870,    7090
 99,   33,   3,  82,  69,   1,  20, 130,  19933.334,   48800,    3080
GENERATION: 60 Statistics:
Avg. fitness: 21283.143
Worst fitness: 13636.667 Worst_Best: 24460.0 Worst_Worst: 3340.0
Best fitness: 27082.334 Best_Best: 65220.0 Best_Worst: 6480.0

  0,   34,   3,  63,  73,   2,  24, 109,  24296.666,   46660,    7800
  1,   33,   3,  78,  69,   1,  26, 130,  19130.334,   35360,    8880
  2,   34,   3,  63,  69,   1,  24, 109,  19837.334,   39400,    3780
  3,   34,   3,  63,  69,   1,  26, 109,  22545.666,   52310,    5270
  4,   30,   3,  82,  71,   2,  26, 140,  20235.000,   47500,    4000
  5,   39,   3,  74,  69,   2,  24, 145,  23700.334,   46990,    7780
  6,   30,   3,  74,  71,   2,  26, 140,  16936.666,   31110,    5260
  7,   30,   3,  74,  69,   2,  26, 140,  24124.000,   41160,    8760
  8,   34,   3,  63,  73,   0,  24, 130,  22819.334,   51170,    5510
  9,   36,   3,  65,  71,   0,  24, 155,  23123.000,   72120,    6700
 10,   36,   3,  63,  73,   0,  24, 130,  20661.000,   47870,    3720
 11,   34,   3,  63,  73,   0,  24, 155,  21862.334,   61520,    6830
 12,   50,   4,  76,  71,   0,  26, 150,  23281.334,   65330,    5820
 13,   36,   3,  69,  69,   1,  26, 115,  22632.666,   45390,    8530
 14,   50,   4,  76,  71,   1,  26, 150,  20470.000,   54130,    4710
 15,   50,   3,  69,  69,   0,  26, 150,  19132.334,   40190,    7120
 16,   36,   3,  78,  69,   2,  24, 125,  26357.666,   93050,    5110
 17,   36,   3,  78,  69,   0,  28,  79,  25144.000,   50400,    6310
 18,   36,   3,  78,  69,   2,  24, 125,  24427.334,   55100,    7520
 19,   36,   3,  78,  69,   2,  24, 125,  19202.334,   48040,    4700
 20,   33,   4,  67,  69,   1,  26, 120,  19050.000,   39870,    5390
 21,   36,   4,  73,  71,   2,  26, 135,  19973.666,   47950,    4750
 22,   36,   4,  67,  69,   1,  26, 120,  22983.666,   47010,    3830
 23,   36,   4,  73,  69,   1,  26, 120,  20119.334,   39620,    4910
 24,   36,   3,  72,  69,   1,  30,  89,  22019.334,   55750,    5700
 25,   33,   4,  82,  65,   1,  20, 130,  18846.666,   53050,    5430
 26,   33,   4,  82,  69,   1,  30,  89,  22848.000,   51480,    6440
 27,   36,   3,  72,  69,   1,  20,  89,  18948.000,   44050,    5670
 28,   31,   3,  67,  71,   1,  26, 130,  25032.334,   47930,    3310
 29,   36,   3,  67,  69,   2,  24, 140,  24587.334,   57490,    5730
 30,   31,   3,  67,  69,   2,  26, 130,  21832.666,   70360,    4950
 31,   31,   3,  67,  69,   2,  24, 140,  20053.000,   35460,    2720
 32,   33,   4,  74,  69,   2,  24, 145,  25261.334,   67940,    5040
 33,   50,   4,  67,  71,   0,  26, 105,  21935.666,   55530,    6440
 34,   33,   4,  67,  71,   2,  24, 145,  18807.334,   39360,    2150
 35,   50,   4,  67,  71,   2,  24, 145,  22556.334,   58710,    5780
 36,   36,   3,  78,  65,   2,  30,  89,  22782.666,   58000,    6310
 37,   36,   2,  78,  69,   0,  30, 145,  17399.666,   33550,    3740
 38,   36,   3,  78,  69,   0,  30, 145,  21090.334,   48960,    7190
 39,   36,   2,  78,  69,   0,  30,  89,  19890.334,   33420,    5510
 40,   36,   4,  72,  67,   1,  24, 145,  20382.000,   40890,    3740
 41,   36,   3,  69,  69,   0,  24, 135,  24204.334,   44160,    6270
 42,   36,   3,  72,  67,   1,  24, 145,  22729.666,   50750,    5840
 43,   36,   4,  72,  69,   0,  24, 135,  25591.334,   59910,   13510
 44,   31,   2,  67,  71,   2,  20, 130,  23688.666,   41280,    9320
 45,   33,   3,  78,  73,   1,  26, 125,  22479.666,   34590,    6320
 46,   31,   2,  67,  71,   1,  26, 125,  19245.666,   31640,    5450
 47,   31,   3,  78,  73,   2,  20, 130,  19676.666,   58770,    7190
 48,   33,   3,  78,  69,   1,  26, 130,  19567.000,   42570,    4730
 49,   30,   3,  65,  71,   0,  24, 135,  20049.000,   56850,    6200
 50,   30,   3,  65,  71,   1,  26, 130,  19719.000,   43850,    5880
 51,   30,   3,  65,  71,   0,  24, 135,  21329.666,   48200,    3310
 52,   27,   3,  65,  71,   0,  24, 135,  21719.334,   53060,    2190
 53,   36,   1,  67,  67,   2,  22, 140,  14662.000,   34390,    4780
 54,   27,   3,  67,  67,   0,  24, 135,  21251.334,   38120,    8780
 55,   27,   3,  65,  71,   2,  22, 140,  21402.000,   47250,    5080
 56,   33,   3,  72,  69,   1,  26, 135,  22354.666,   46970,    2980
 57,   39,   3,  74,  69,   1,  26,  99,  22539.000,   33130,    4030
 58,   33,   3,  74,  69,   1,  26,  99,  23226.334,   43320,    8270
 59,   33,   3,  74,  69,   1,  26, 135,  24671.666,   60400,    9810
 60,   30,   3,  61,  73,   3,  20, 135,  18339.666,   35990,    6340
 61,   30,   2,  69,  69,   2,  26, 135,  24215.334,   51060,    8660
 62,   30,   2,  69,  69,   2,  26, 135,  18007.000,   35070,    5800
 63,   30,   3,  61,  73,   3,  26, 135,  17984.666,   33080,    5140
 64,   33,   3,  82,  67,   2,  26, 115,  22228.334,   42180,    5610
 65,   50,   3,  65,  69,   2,  22, 140,  21089.666,   44580,    5510
 66,   50,   3,  65,  69,   2,  26, 115,  21376.334,   44280,    7360
 67,   33,   3,  65,  69,   2,  26, 115,  25090.666,   44810,    9090
 68,   36,   3,  65,  71,   0,  24, 104,  19985.666,   55140,    5500
 69,   39,   3,  74,  69,   1,  28,  94,  21463.334,   38500,    7120
 70,   36,   3,  74,  71,   0,  24, 104,  21114.000,   45960,    6850
 71,   36,   3,  65,  69,   1,  24, 104,  21205.666,   43580,    3310
 72,   36,   3,  65,  71,   0,  26, 115,  25905.666,   53030,    7350
 73,   34,   2,  78,  73,   2,  24, 104,  21446.334,   46760,    6270
 74,   36,   3,  78,  73,   2,  24, 104,  24740.334,   47890,    7650
 75,   36,   3,  65,  73,   2,  24, 104,  17511.666,   31340,    7230
 76,   36,   3,  76,  69,   0,  24, 130,  23290.334,   41350,    5370
 77,   30,   3,  65,  69,   2,  28, 120,  23167.666,   47410,    6230
 78,   36,   3,  76,  69,   2,  28, 130,  22057.000,   37520,    7770
 79,   36,   3,  76,  69,   2,  28, 120,  23370.000,   41020,    8260
 80,   36,   3,  61,  67,   2,  24, 155,  21778.000,   42300,    6390
 81,   36,   2,  67,  71,   0,  22, 140,  21205.000,   39220,    6230
 82,   36,   3,  61,  67,   2,  22, 140,  23847.334,   40870,    7890
 83,   36,   3,  61,  71,   0,  24, 155,  22300.666,   44670,    8590
 84,   36,   3,  78,  67,   2,  24, 130,  22372.000,   51300,    7960
 85,   50,   3,  69,  69,   0,  30, 145,  20822.666,   42560,    6290
 86,   36,   3,  69,  69,   2,  24, 130,  24475.666,   45180,    7780
 87,   36,   3,  78,  69,   0,  30, 130,  21615.000,   37280,    7940
 88,   31,   4,  72,  69,   1,  24, 130,  19313.000,   46160,    4870
 89,   30,   3,  65,  67,   2,  28, 140,  21637.000,   44820,    6150
 90,   30,   3,  65,  67,   1,  24, 130,  23388.334,   37660,    7800
 91,   31,   4,  65,  67,   1,  24, 130,  18635.334,   32470,    4130
 92,   53,   4,  67,  69,   2,  26, 105,  20540.334,   46610,    7790
 93,   39,   3,  80,  69,   1,  26, 104,  21151.666,   31760,    6340
 94,   53,   4,  67,  69,   1,  26, 105,  22797.000,   37780,    6880
 95,   53,   4,  80,  69,   2,  26, 105,  20059.666,   43620,    2800
 96,   56,   3,  63,  73,   1,  28, 120,  19472.334,   42400,    6120
 97,   36,   3,  84,  69,   1,  24, 155,  21997.334,   45720,    4970
 98,   56,   3,  84,  69,   1,  24, 155,  19934.000,   55240,    7100
 99,   36,   3,  63,  73,   1,  28, 120,  20426.000,   53300,    2460
GENERATION: 61 Statistics:
Avg. fitness: 21577.84
Worst fitness: 14662.0 Worst_Best: 34390.0 Worst_Worst: 4780.0
Best fitness: 26357.666 Best_Best: 93050.0 Best_Worst: 5110.0

  0,   36,   3,  78,  69,   2,  24, 125,  22187.334,   39580,    3720
  1,   36,   3,  65,  71,   0,  26, 115,  21829.666,   52190,    7140
  2,   36,   3,  65,  71,   2,  24, 125,  21916.334,   57100,    4010
  3,   36,   3,  78,  69,   2,  24, 125,  22409.000,   44940,    8570
  4,   36,   4,  74,  71,   0,  24, 135,  21904.334,   45500,    5080
  5,   33,   3,  74,  69,   2,  24, 145,  21283.666,   41660,    2550
  6,   36,   3,  74,  69,   2,  24, 135,  21026.000,   48060,    5610
  7,   36,   3,  74,  71,   0,  24, 135,  23065.666,   58570,    6230
  8,   36,   3,  78,  69,   0,  28,  79,  20628.666,   42750,    6320
  9,   33,   3,  65,  69,   2,  26, 115,  21542.334,   44950,    2740
 10,   33,   3,  65,  69,   2,  28,  79,  23055.666,   39070,    8800
 11,   36,   3,  65,  69,   0,  28,  79,  18849.000,   47510,    7040
 12,   31,   3,  67,  71,   0,  28, 130,  20685.334,   41650,    5440
 13,   36,   3,  78,  73,   2,  24, 104,  22155.666,   49200,    4470
 14,   31,   3,  78,  71,   0,  28, 130,  20233.000,   41570,    7330
 15,   36,   3,  78,  73,   2,  28, 130,  22387.000,   46480,    7350
 16,   33,   3,  74,  69,   1,  26, 135,  24361.000,   54090,    8950
 17,   36,   3,  67,  69,   2,  24, 140,  23757.000,   58020,    8780
 18,   33,   3,  74,  69,   2,  26, 135,  23877.000,   50770,    2920
